,comment,star,date,,상품 링크
8095,깔끔하고 예뻐요 좋습니다!,4,20.04.15.,,
8096,배송도 나름 빠르고 괜찮은거같아요,3,20.04.30.,,
8097,맘에.들어요.ㅎㅎㅎ,4,20.05.11.,,
8098,"키가 153인데 사이즈 L하니깐 여유있게 맞아요 ㅎㅎ 흰티라서 청바지랑만 입어도 이쁠것같아요!!
재질도 너무 좋고요!",5,20.03.30.,,
8099,좋아요~~~|~~~,5,20.05.09.,,
8100,ㅋㅋ완전 편하고 좋습니다. 사이즈 L 딱이에요! 너무 붙지도 않고 적당히 넉넉쓰 합니다,5,20.04.22.,,
8101,ㅋㅋ완전 편하고 좋습니다. 사이즈 L 딱이에요! 너무 붙지도 않고 적당히 넉넉쓰 합니다,5,20.04.22.,,
8102,"검정 블랙 구매했어요
노랑도 사고 싶네용 ㅋㅋ",4,20.04.09.,,
8103,머라히개후ㅜㅠ차래ㅗ,4,20.05.08.,,
8104,너무 예뻐요 ㅠㅠ예뻐뇨,5,20.05.07.,,
8105,너무 맘에 들고 흰색 넘 맘에 드네용,5,20.04.09.,,
8106,좋네요색깔도이쁘구깔별로사고싶네요ㅡㄹ,5,20.05.02.,,
8107,남자 키171 몸무게 67. 사이즈 XL 저스트 입니다. 사이즈 참고 하세요. 냄새가 나서 빨아서 입으면 될듯!,4,20.04.18.,,
8108,빠른 배송 감사합니다,5,20.05.02.,,
8109,날씬동생이라 오버핏이네요,4,20.05.06.,,
8110,흰색은 좀 얇아서 비추는 편이지만 기본템으로 좋아요 몇개 더 사고싶네여,5,20.03.31.,,
8111,가격대비 매우 만족,5,20.05.03.,,
8112,"사이즈, 배송 모두 만족합니다.",5,20.05.04.,,
8113,"사이즈, 배송 모두 만족합니다.",5,20.05.04.,,
8114,좀 얇아서 흰색은 비쳐요ㅠㅠ 옷은 예뻐요,4,20.04.09.,,
8115,"딱맞고 촉감도 좋고
예뻐요",4,20.04.10.,,
8116,"사이즈를 잘못선택한건 내잘못이고,색감이나
품질은 마음에 드는 듯",5,20.04.20.,,
8117,167센티 54킬로 엘사이즈 넉넉하게 잘맞아요,5,20.05.02.,,
8118,역시 폴로 반팔 이뻐요,4,20.05.04.,,
8119,배송도 빠르고 만족합니다^_^,4,20.05.04.,,
8120,"M시켰는데 딱 슬림핏이구
L은 이도저도 아닌게 애매해요",5,20.04.29.,,
8121,키162 몸무게48인데 딱맞고 좄아요,5,20.05.07.,,
8122,같은 사이즈 같은 디자인 색상만 다르게 주문했는데 사이즈 차이 많이나서 당황,4,20.04.06.,,
8123,상의 44-55사이인데 L하니 낙낙하네요~ M해도 될듯해요!,5,20.04.30.,,
8124,좋네요 곧 재구매 예정,5,20.05.01.,,
8125,배송도 빠르고 질도 좋습니다,4,20.05.04.,,
8126,색상도 예쁘고 핏도 좋아요,5,20.04.14.,,
8127,색상도 예쁘고 핏도 좋아요,5,20.04.14.,,
8128,생각보다 빨리 왔어요 많이 얇아요,3,20.04.07.,,
8129,다음에 또 살거에요 가을에는 니트사러 올게요!,5,20.04.06.,,
8130,"배송 엄청 빠르네요
심플해서 좋아요",4,20.04.09.,,
8131,폴로 너무 사랑해요 짱짱,5,20.05.05.,,
8132,가격대비 매우 괜찮아요,5,20.05.03.,,
8133,"우리갖알고 있는 반팔 그대로에요
싸게 넘 잘샀어요 앞으로 요기 이용 많이할께요 지금은 바람막이 안에 입고 조금 지나면
반팔로 캐주얼하게 면바지랑 입으면 좋을거
같아요 사이즈 정 사이에요",5,20.03.18.,,
8134,화면에 보는것과 같아요! 예뻐요 !,5,20.04.28.,,
8135,기본티 여름에입으려삿어욘,5,20.04.13.,,
8136,"해외배송인데 진짜 빨리 도착했네요~~
예쁘게 잘 입을게요!!",4,20.04.24.,,
8137,옷 너무 귀여워요 기본티로 입기 좋을 것 같습니다.,5,20.04.02.,,
8138,좋아요 .      좋아여,3,20.05.04.,,
8139,배송도 빠르고 생각보다 핏은 좋아요 사이즈는 딱 정사이즈 느낌,5,20.04.15.,,
8140,예뻐요 ~~ 잘 입겠습니다,5,20.04.08.,,
8141,키162 몸무게48인데 딱맞고 좄아요,5,20.05.07.,,
8142,같은 사이즈 같은 디자인 색상만 다르게 주문했는데 사이즈 차이 많이나서 당황,4,20.04.06.,,
8143,상의 44-55사이인데 L하니 낙낙하네요~ M해도 될듯해요!,5,20.04.30.,,
8144,좋네요 곧 재구매 예정,5,20.05.01.,,
8145,배송도 빠르고 질도 좋습니다,4,20.05.04.,,
8146,색상도 예쁘고 핏도 좋아요,5,20.04.14.,,
8147,색상도 예쁘고 핏도 좋아요,5,20.04.14.,,
8148,생각보다 빨리 왔어요 많이 얇아요,3,20.04.07.,,
8149,다음에 또 살거에요 가을에는 니트사러 올게요!,5,20.04.06.,,
8150,"배송 엄청 빠르네요
심플해서 좋아요",4,20.04.09.,,
8151,폴로 너무 사랑해요 짱짱,5,20.05.05.,,
8152,가격대비 매우 괜찮아요,5,20.05.03.,,
8153,"우리갖알고 있는 반팔 그대로에요
싸게 넘 잘샀어요 앞으로 요기 이용 많이할께요 지금은 바람막이 안에 입고 조금 지나면
반팔로 캐주얼하게 면바지랑 입으면 좋을거
같아요 사이즈 정 사이에요",5,20.03.18.,,
8154,화면에 보는것과 같아요! 예뻐요 !,5,20.04.28.,,
8155,기본티 여름에입으려삿어욘,5,20.04.13.,,
8156,"해외배송인데 진짜 빨리 도착했네요~~
예쁘게 잘 입을게요!!",4,20.04.24.,,
8157,옷 너무 귀여워요 기본티로 입기 좋을 것 같습니다.,5,20.04.02.,,
8158,좋아요 .      좋아여,3,20.05.04.,,
8159,배송도 빠르고 생각보다 핏은 좋아요 사이즈는 딱 정사이즈 느낌,5,20.04.15.,,
8160,예뻐요 ~~ 잘 입겠습니다,5,20.04.08.,,
8161,"이고 진짜 슬림핏 ,, ㅎㅎㅎ",4,20.05.09.,,
8162,좋아요!!!!!사진그대로에여,5,20.04.29.,,
8163,좋아요 최고네요 재구입할거에요!!,5,20.04.03.,,
8164,좋아요 최고네요 재구입할거에요!!,5,20.04.03.,,
8165,생각보다 편해용 ㅎㅎㅎ,5,20.05.05.,,
8166,정품 맞는 것 같고 예쁘네요,4,20.04.10.,,
8167,아이보리는 왠찮네요 ㅎㅎㅎ,5,20.05.06.,,
8168,딱 생각했던 핏에 길이라 너무 좋아요,5,20.04.28.,,
8169,"아울렛에서 사려다가  가격이 차이가 ᆢ
여기서 사길 잘했네요~",4,20.04.25.,,
8170,핏도 예쁘고 맘에 들어요,4,20.04.10.,,
8171,하자없이 왔고 빠른배송 감사해요~,4,20.04.29.,,
8172,하자없이 왔고 빠른배송 감사해요~,4,20.04.29.,,
8173,하자없이 왔고 빠른배송 감사해요~,4,20.04.29.,,
8174,하자없이 왔고 빠른배송 감사해요~,4,20.04.29.,,
8175,사이즈도 좋고 예쁘네요,5,20.04.28.,,
8176,배송이 빠르구요~~ 재질도 좋습니다!,5,20.04.22.,,
8177,"반팔 슬림하게 딱이쁘게 입으려면 m
넉넉하게 입으려면 xl로 하세요",5,20.04.29.,,
8178,남색 너무 안밝고 좋아요 사길 잘했네요,5,20.04.06.,,
8179,"사이즈 미스났어요
라지인데도 커요 ㅠ'",3,20.04.28.,,
8180,55사이즈 M하면 맞아요,5,20.05.06.,,
8181,배송 완전빠르구 평소 90 입는데 바스트도 잇어서 편하게입고싶어 xl 주문햇는데 엉덩이도 덮고 핏 너무 예뻐욤 ^^,5,20.04.20.,,
8182,잘받았습니다 재구매의사있어요,5,20.04.25.,,
8183,잘받았습니다 재구매의사있어요,5,20.04.25.,,
8184,Hsvwwusvwuwv1jjvagqj,3,20.05.12.,,
8185,"옷감 질이 좋아요
예쁘게 입을게요",5,20.04.30.,,
8186,매번 구매합니다 ㅋㅋ 좋아요,5,20.04.26.,,
8187,라지 시켰는데 약간 오버핏이고 더 큰 사이즈 시켜도 될 거 같아서 엑스라지로 다시 주문했어요😊,5,20.04.02.,,
8188,좋아요 .    와우,4,20.05.04.,,
8189,"평소 L입으시는 남성분은  XL추천드려요! 
사이즈 때문에 고민 많았는데 성공했네요.^^
검정이랑 남색 주문했는데 몹시 만족합니다!!",5,20.03.19.,,
8190,"평소 L입으시는 남성분은  XL추천드려요! 
사이즈 때문에 고민 많았는데 성공했네요.^^
검정이랑 남색 주문했는데 몹시 만족합니다!!",5,20.03.19.,,
8191,"사이즈도 딱맞고 배송도 빨라서 좋아요
다음에 또주문할게여",5,20.04.08.,,
8192,"사이즈도 딱맞고 배송도 빨라서 좋아요
다음에 또주문할게여",5,20.04.08.,,
8193,"면 질은 우수하지만 다만 사이즈가 좀 커요ㅠ 169에 65이고 사이즈는 평소에 66반~77입습니다. 팔뚝 생각해서 보이즈에서 가장 큰 사이즈를 주문했는데 몸통부분이 좀 남고 팔통부분은 많이 남고 좀 길어요. 어깨 길이도 제 어깨에 딱!맞는게 아니라 약간 큽니다! 흰색은 한단계 아래 사이즈, 검정색은 좀 크게 입어도 예쁠것같네요 :)",5,20.03.25.,,
8194,"면 질은 우수하지만 다만 사이즈가 좀 커요ㅠ 169에 65이고 사이즈는 평소에 66반~77입습니다. 팔뚝 생각해서 보이즈에서 가장 큰 사이즈를 주문했는데 몸통부분이 좀 남고 팔통부분은 많이 남고 좀 길어요. 어깨 길이도 제 어깨에 딱!맞는게 아니라 약간 큽니다! 흰색은 한단계 아래 사이즈, 검정색은 좀 크게 입어도 예쁠것같네요 :)",5,20.03.25.,,
8195,다 이쁜데 사이즈가 작음,4,20.04.29.,,
8196,여자 55사이즈 살짝 크게 입기 좋음,5,20.04.08.,,
8197,예뻐요 마음에 들어요,4,20.04.09.,,
8198,예뻐요 마음에 들어요,4,20.04.09.,,
8199,기본으로 매년 새로 사도 아깝지 않겠네요ㅎㅎ,5,20.04.09.,,
8200,깔끔하고 정사이즈네요,5,20.04.29.,,
8201,마어개사ㅠㅡ ㅜ터갸,4,20.05.08.,,
8202,정사이즈고 깔끔합니다,5,20.04.29.,,
8203,"164/54 L사이즈
블랙,화이트 구매",5,20.04.14.,,
8204,이뻐요 m사이즈로 하니깐 오버핏 아니고 딱좋아요,4,20.04.18.,,
8205,배송 빠르게 왔네요 굿,5,20.04.29.,,
8206,"좋아요
생각보다 사이즈가 크네요",5,20.04.23.,,
8207,가디건 정 55사이즈에요. 오버핏을 원한다면 xl이 좋을 것 같아요.,5,20.04.01.,,
8208,조아용이뻐요깔끔해요만족,5,20.04.06.,,
8209,조아용이뻐요깔끔해요만족,5,20.04.06.,,
8210,조아용이뻐요깔끔해요만족,5,20.04.06.,,
8211,"평소 M입으시는 여성분은  L추천드려요! 
사이즈 때문에 고민 많았는데 성공했네요.^^
흰색, 남색 주문했는데 몹시 만족합니다!!",5,20.03.19.,,
8212,예뻐용 싸게 사서 좋아요!!,5,20.04.27.,,
8213,기본으로 매년 사도 아깝지 않겠네요ㅎㅎ,5,20.04.09.,,
8214,저렴하게 잘 샀어요~ 배송도 빠르네요,5,20.04.17.,,
8215,저렴하게 잘 샀어요~ 배송도 빠르네요,5,20.04.17.,,
8216,저렴하게 잘 샀어요~ 배송도 빠르네요,5,20.04.17.,,
8217,"예뻐요~라지 사이즈샀어요
깔별로 구매하고싶어요",5,20.04.17.,,
8218,기본 검정 반팔티로 입으려고 샀는데 생각보다 너무 예뻐요,5,20.04.01.,,
8219,기본티라삿어요 ㅎㅎ,5,20.04.13.,,
8220,좋아요 .  ㅠ 오,5,20.05.04.,,
8221,"빠른 배송과 훌륭한 품질 모두 좋습니다. 
앞으로 쭉~ 단골될 것 같아요.",5,20.04.18.,,
8222,"배송 감사드려요
154에49키로인데 라지샀어요
적당히 맞구요 안커요~",5,20.04.17.,,
8223,남자 l 이랑 크게 차이 없어요! 길이가 살짝 더 작아보이는거 빼고요ㅜ,5,20.03.27.,,
8224,배송도 생각보다 빠르고 색감이 이뻐요  !!',3,20.04.22.,,
8225,와우 .    예이에,4,20.05.04.,,
8226,예쁘네요 여름에 입기 좋을거같아요,5,20.04.18.,,
8227,색깔도 이쁘고 재질이 좋아서 좋은가격에 잘산거 같아요!!,5,20.04.21.,,
8228,예버요 편하고 좋아요 국,5,20.04.24.,,
8229,"질도좋고 160에 52인데 낙낙하게 잘맞아요
건조기를 평소에도 잘돌리는편이라
좀 줄어도 괜춘할듯 해요 ㅋ",5,20.04.10.,,
8230,딱 깔끔하니 너무 이뻐요. 제가 160인데 제 키에 딱 맞는거 같습니다. 사길 잘한거 같아요~~,5,20.03.24.,,
8231,좋은가격에 핏도 이쁘고 굿입니다,5,20.04.22.,,
8232,평소 95사이즈 착용하는데 L딱 적당하니 맞아요!!!,5,20.04.19.,,
8233,잘입을게요~하자없이 잘 보내주셔서 감사합니다~!,5,20.04.19.,,
8234,너무 좋아용 사이즈도 넘 딱 맞아요,5,20.04.21.,,
8235,좋아여 사진그대로에여,5,20.04.29.,,
8236,".
           .",5,20.05.28.,,
8237,"편해보여요
노란색감이 살짝 있었는데 빨아보니 없어졌어요",3,20.04.19.,,
8238,배송도 빠르고 옷이쁘네요,5,20.04.25.,,
8239,배송도빠르고 옷 이쁘네요,5,20.04.25.,,
8240,사이즈 고민햇는데 딱 원하던 핏에좋아요 다른색도구매하고싶네요~~~=,5,20.04.20.,,
8241,너무너무 핏이조아오,5,20.04.28.,,
8242,배송도좋고 컬러도좋고 옷재질도좋아요,5,20.05.17.,,
8243,올여름 깔끔하게 입고 다닐것 같아요~,5,20.04.26.,,
8244,지금입어야함;인정;,5,20.04.30.,,
8245,너무너무 이뻐오 소매도 딱이에오,5,20.04.28.,,
8246,.        .,5,20.05.27.,,
8247,좋어요 어주 좋아요,5,20.04.24.,,
8248,핏이 너무 이뻐요~,5,20.04.25.,,
8249,사이즈도 딱 적당해서 맘에 들고 날씨 선선한데 안에 입기에도 너무 좋아요 ~~,5,20.04.12.,,
8250,남자 171. 67. XL 저스트 입니다. 냄새나서 빨아서 입을라구요.!!!!!!!,4,20.04.18.,,
8251,재질 너무 좋은데 정말 이너로 입을만한 크기입니다 하핫 속에 입기 좋아요 ㅔ,5,20.04.16.,,
8252,"딱 맞게 사고싶었는데 M이 품절이라 L 샀어요ㅠㅠ
제가 원했던 핏은 아니지만 맘에 들어용",5,20.04.08.,,
8253,저렴하게 잘샀어요 ~~!,4,20.04.25.,,
8254,어버리날 선물겸 여러장 삿는데 대 만족 ㅎㅎ,5,20.04.22.,,
8255,어버이날 선물겸 여러장삿어요 굿,5,20.04.22.,,
8256,너무너무 이쁩니다 편하고 핏도 좋아요,5,20.04.03.,,
8257,158에 L사이즈 딱이네요 예뻐요,5,20.03.30.,,
8258,배송은 5일정도 걸렸고 상품은 생각보다 작지만 이쁩니다,4,20.04.17.,,
8259,깔끔하고 이뻐요. 싸게 샀습니다,5,20.04.18.,,
8260,다른색도 구매해야겠어요 넘 이쁘고 잘맞아요,5,20.04.16.,,
8261,"존예 깔끔보스
여자버전으로 사면 팔 소매 너무 짧고 허리라인 등어가서 싫었는데 딱 적당하고 이쁨",5,20.04.13.,,
8262,"존예 깔끔보스
여자버전으로 사면 팔 소매 너무 짧고 허리라인 등어가서 싫었는데 딱 적당하고 이쁨",5,20.04.13.,,
8263,생각 그대로 너무 이쁩니다 대박..,5,20.04.03.,,
8264,됴아욤^^ 역시 편안하게 입을 수 임ㅅ는 폴로!,5,20.04.19.,,
8265,사이즈가 생각보다 크지만 안늘어나고 좋아요~,4,20.04.14.,,
8266,"55사이즈 입는데 적당히 잘 맞아요
딱맞게 입으려면 미듐도 괜찮을거같아요~~!",5,20.03.26.,,
8267,배송빠르고 55 M 잘맞는핏이에요,4,20.04.24.,,
8268,168 여잔데 정사이즈로 맞아용,5,20.04.24.,,
8269,엄마도 좋아하시네요,5,20.04.24.,,
8270,포니 로고가 제각각이라 정품인지 의심들지만 핏은 이뻐요~,3,20.04.14.,,
8271,배송이 엄청 빠르고 옷도 이쁘고 저렴하게 잘산거같아요,3,20.04.14.,,
8272,굿굿 지금입어야함;,5,20.04.30.,,
8273,"주문을 잘못하여 나한테는 맞지않으나,색감이
좋은듯",5,20.04.20.,,
8274,핏도 적당하고 역시 이쁩니다,5,20.04.22.,,
8275,무난해요 기본티 ! ㅎㅎ,5,20.04.24.,,
8276,"역시 폴로네요
저렴해서 좋아요~~",5,20.04.19.,,
8277,미듐사이즈인데 적당하고 좋네여,5,20.04.20.,,
8278,옷 질감이 부들해서 젛아요,4,20.04.25.,,
8279,얇지만 괜찮아요 감사합니다,5,20.04.19.,,
8280,여자 55-66사이즈 적당히 잘 맞아요,5,20.04.23.,,
8281,여자 55-66사이즈 적당히 잘 맞아요,5,20.04.23.,,
8282,검수 안하고 보내십니까? 실밥이 다 터져서 왔어요. 상표택을 제거해서 그냥 수선해서 입겠다만 열받네요 3천원짜리 수준도 안되네요,1,20.02.29.,,
8283,"조아요~~~! 예뻐요
다른색도 주문하려구요",5,20.03.26.,,
8284,생각하던 그대루에요 흐믈거리는 반팔 아니라 좋아요 부드러워요,5,20.03.21.,,
8285,굳굳 색감도 이브고 좋으요,5,20.04.24.,,
8286,"늘 랄프로렌옷은 무조건 여기서만 구매합니다~~
예뻐요",5,20.04.09.,,
8287,옷 이뻐요 배송도 빨랐어요,4,20.04.15.,,
8288,깔끔하게 예뻐요 만족합니다,5,20.04.18.,,
8289,남동생이랑 입으려고요 해,5,20.04.24.,,
8290,"생각보다 쨍한오렌지 형광오렌지색이네용~
핏 넉넉하고 젛아요",4,20.04.15.,,
8291,부드럽고 시원한 재질이어서 여름에도 잘 입을 것 같아요,5,20.03.29.,,
8292,좋에여졸네여좋네여좋아여,3,20.05.16.,,
8293,보이즌데도 잘 맞고 좋아요!! 사람손 탄거 같은 느낌이 조금 아쉬웠지만...,4,20.03.20.,,
8294,생각보단 크지만 두었다가 내년에 입으면 될것 같아요,3,20.04.19.,,
8295,"가격대비 만족스러운 퀄리티 
배송도  빠르고  좋아요",4,20.04.08.,,
8296,"생각보다 많이 커요ㅠㅠ
두께도 두껍고
택에 중국어 써있던데 짭같음",3,20.04.04.,,
8297,이쁘네용 ㅎ 무난하게 입고다니겠습니다!,5,20.04.14.,,
8298,이쁘네용 ㅎ 무난하게 입고다니겠습니다!,5,20.04.14.,,
8299,"해외배송임에도 불구하고 빠르게 발송해주셔서 감사드립니다. 사이즈 고민을 했었는데 
핏도 적당하고 정말 마음에 듭니다.",5,20.04.02.,,
8300,"일단 가격이 너무착해요
색깔별로사서 
다쟁여놓고싶어용",5,20.03.25.,,
8301,가격대비  만족스러운건 같아요 배송도 빠르고,4,20.04.08.,,
8302,162 정 55사이즈에 편안하게 핏되요,4,20.03.31.,,
8303,흰색 남색 모두 좋습니다,5,20.04.20.,,
8304,얇아요 비칩니다 조심하세용,5,20.03.27.,,
8305,항상 저렴하게 잘 구매해요,5,20.04.19.,,
8306,보이즈는 항상 XL 로입고있습니다 만족합니다,5,20.04.17.,,
8307,목부분도 넓지않아서 마음에 들어요 두루두루 잘 입을것 같아요 저렴하게 잘샀어요 이번에 배송은 조금 느렸어요 일주일 걸림,5,20.03.25.,,
8308,"면도 좋고 배송도 빠르고 다 좋아요. 안에 이너로 입기에도 좋고 그냥 청바지 입고 입어도 예쁘네요. 
감사합니다👍",4,20.03.27.,,
8309,잘입을게용~~면은 좋네엽!,5,20.04.19.,,
8310,너무 예쁘고 배송도 빨랐어요,5,20.04.19.,,
8311,너무좋아요!! 다 사세요~~,5,20.04.17.,,
8312,그냥 55사이즈 입는데 낙낙하니 좋내여,5,20.03.31.,,
8313,품질과 색감은 꽤 괜찮은 듯하다,5,20.04.20.,,
8314,키 160 몸무게 50  m사이즈 아주 잘 맞네용,5,20.04.20.,,
8315,키 160 몸무게 50  m사이즈 아주 잘 맞네용,5,20.04.20.,,
8316,손 많이 갈 거같아용 ㅎㅎ,5,20.04.24.,,
8317,"가격대비  만족스러운것 같아요 
배송도 생각보다  빨리  왔네요",4,20.04.08.,,
8318,"긴팔3장 반팔3장 구매했습니다.
사이즈 딱 좋네요! 
작지도 크지도 않고 완전 좋아요~~~~^^",5,20.03.16.,,
8319,배송빠르고 편하고 이쁩니다,4,20.04.18.,,
8320,배송빠르고 편하고 이쁩니다,4,20.04.18.,,
8321,원하던 사이즈에여 !!!!! 빨리 여름이 왔으면 좋겠습니다ㅜㅜ더 사고 싶어유ㅠ,5,20.03.21.,,
8322,"좋네용
루즈핏으로 입으려구 했던거라
만족 
세탁해봐야 알겠지만 .. 늘어짐 있을거 같아 걱정이긴 해요 ㅋㅋ 담엔 라지로 사보려구용",4,20.04.04.,,
8323,"좋네용
루즈핏으로 입으려구 했던거라
만족 
세탁해봐야 알겠지만 .. 늘어짐 있을거 같아 걱정이긴 해요 ㅋㅋ 담엔 라지로 사보려구용",4,20.04.04.,,
8324,"좋네용
루즈핏으로 입으려구 했던거라
만족 
세탁해봐야 알겠지만 .. 늘어짐 있을거 같아 걱정이긴 해요 ㅋㅋ 담엔 라지로 사보려구용",4,20.04.04.,,
8325,"좋네용
루즈핏으로 입으려구 했던거라
만족 
세탁해봐야 알겠지만 .. 늘어짐 있을거 같아 걱정이긴 해요 ㅋㅋ 담엔 라지로 사보려구용",4,20.04.04.,,
8326,배송도 빠르구 제품상태도 좋았어요 :D,5,20.04.16.,,
8327,배송도 빠르구 제품상태도 좋았어요 :D,5,20.04.16.,,
8328,156에 상체는 마른44 입니다 m사이즈가 핏하게 예쁘고 오버핏으로 입으려면 L하면 될 거 같네요 ! 한 다섯개 더 주문하고 싶어요 넘 예뻐요ㅠㅠ,4,20.03.10.,,
8329,너무 만족스럽습니다! 사이즈 이런저런 후기 보고 결정한건데 딱 좋아요.,5,20.02.22.,,
8330,배송이빠르고 세탁전이라 크기는확인못햇습니다,4,20.04.13.,,
8331,"남성요 s 있는데 그거보다 이게
사이즈 더 좋네요! 
작지도 크지도 않고 완전 좋아요~~~~^^",5,20.03.16.,,
8332,너무 맘에 들어요 좀더커도 될듯,5,20.04.11.,,
8333,배송도 빠르고 깔끔하고 핏도 예뻐요 너무 마음에 들어서 배송 오자마자 또 다른 상품 시켰어요!!😘,5,20.04.02.,,
8334,배송도 빠르고 옷도 이뻐요,4,20.04.19.,,
8335,넘넘 예뻐용 잘입을개요,5,20.04.17.,,
8336,넘넘 예뻐요 잘입을개용,5,20.04.17.,,
8337,배송도 생각보다 빠르고 예뻐용,5,20.04.13.,,
8338,싸고 좋아서 또 삽니다 ㅎㅎ,5,20.04.22.,,
8339,싸고 좋아서 또 삽니다 ㅎㅎ,5,20.04.22.,,
8340,싸고 좋아서 또 삽니다 ㅎㅎ,5,20.04.22.,,
8341,싸고 좋아서 또 삽니다 ㅎㅎ,5,20.04.22.,,
8342,보이즈 긴팔xl주문했었는데 사이즈가 약간 넉넉하다해서 l로 주문했더니 핏이 약간 더 붙어요! 키 166 정 66사이즈 약간 맞게 입고 싶다하면 l 넉넉한핏원하시면 xl도 괜찮을 것 같아요,5,20.03.06.,,
8343,보이즈 긴팔xl주문했었는데 사이즈가 약간 넉넉하다해서 l로 주문했더니 핏이 약간 더 붙어요! 키 166 정 66사이즈 약간 맞게 입고 싶다하면 l 넉넉한핏원하시면 xl도 괜찮을 것 같아요,5,20.03.06.,,
8344,"제 키가 작아서 엠사이즈 해도 크지도않고 딱 적당했구요 아무데나 다 잘어울려서 너무 좋아요 
여름에 자주 입을것 같아요!",5,20.03.07.,,
8345,예브고 좋네요 ㅎㅎ,5,20.04.24.,,
8346,잘입겠습576543388니다~~~!,5,20.04.06.,,
8347,배송도 빠르고 옷도 이뻐요,4,20.04.18.,,
8348,배송도 빠르고 예뻐요,5,20.04.17.,,
8349,배송도 빠르고 예뻐요,5,20.04.17.,,
8350,조금 얇긴하지만 재질도 좋구 이쁜것 같아서 자주입을것 같아요~,5,20.04.11.,,
8351,160-50인데 길이만 길어요 나머지는 다 만족합니다!,5,20.03.20.,,
8352,배송 빠르고 좋아요 아주 만족합니다~,5,20.03.19.,,
8353,빨간게 붉은악마같아요 ㅎㅎㅎ 실제가 조금 더 어둡습니당,5,20.03.20.,,
8354,무난하고   좋아요,5,20.03.28.,,
8355,무난하고   좋아요,4,20.03.28.,,
8356,이너로입기좋겠습니다 배송빨라요,4,20.04.13.,,
8357,"컬러감도, 사이즈도 아주 마음에 듭니다.",5,20.03.25.,,
8358,너무이뻐요 편하고 색도 화면 그대로애요,5,20.04.07.,,
8359,진짜 너무 잘 샀고 또 살 거 같은 그런 옷 입니다..,5,20.03.23.,,
8360,생각보다 더 조아요,5,20.04.16.,,
8361,싸고 좋아서 또 삽니다 ㅎㅎ,5,20.04.22.,,
8362,보이즈 긴팔xl주문했었는데 사이즈가 약간 넉넉하다해서 l로 주문했더니 핏이 약간 더 붙어요! 키 166 정 66사이즈 약간 맞게 입고 싶다하면 l 넉넉한핏원하시면 xl도 괜찮을 것 같아요,5,20.03.06.,,
8363,보이즈 긴팔xl주문했었는데 사이즈가 약간 넉넉하다해서 l로 주문했더니 핏이 약간 더 붙어요! 키 166 정 66사이즈 약간 맞게 입고 싶다하면 l 넉넉한핏원하시면 xl도 괜찮을 것 같아요,5,20.03.06.,,
8364,"제 키가 작아서 엠사이즈 해도 크지도않고 딱 적당했구요 아무데나 다 잘어울려서 너무 좋아요 
여름에 자주 입을것 같아요!",5,20.03.07.,,
8365,예브고 좋네요 ㅎㅎ,5,20.04.24.,,
8366,잘입겠습576543388니다~~~!,5,20.04.06.,,
8367,배송도 빠르고 옷도 이뻐요,4,20.04.18.,,
8368,배송도 빠르고 예뻐요,5,20.04.17.,,
8369,배송도 빠르고 예뻐요,5,20.04.17.,,
8370,조금 얇긴하지만 재질도 좋구 이쁜것 같아서 자주입을것 같아요~,5,20.04.11.,,
8371,160-50인데 길이만 길어요 나머지는 다 만족합니다!,5,20.03.20.,,
8372,배송 빠르고 좋아요 아주 만족합니다~,5,20.03.19.,,
8373,빨간게 붉은악마같아요 ㅎㅎㅎ 실제가 조금 더 어둡습니당,5,20.03.20.,,
8374,무난하고   좋아요,5,20.03.28.,,
8375,무난하고   좋아요,4,20.03.28.,,
8376,이너로입기좋겠습니다 배송빨라요,4,20.04.13.,,
8377,"컬러감도, 사이즈도 아주 마음에 듭니다.",5,20.03.25.,,
8378,너무이뻐요 편하고 색도 화면 그대로애요,5,20.04.07.,,
8379,진짜 너무 잘 샀고 또 살 거 같은 그런 옷 입니다..,5,20.03.23.,,
8380,생각보다 더 조아요,5,20.04.16.,,
8381,생각보다 얇아요 ㅎㅋ,5,20.04.19.,,
8382,아주 마ㅁ에 듭니다 ㅎㅎ,5,20.04.24.,,
8383,같은 디자인 다른 색 같은 사이즈 주문했는데 사이즈가 많이 달라서 당황함,4,20.04.06.,,
8384,"157/50
생각보다 여유로운 핏이에요 보들보들함 잘입겠슴다",5,20.04.11.,,
8385,12살남자어린이가 입기에 좋아요,5,20.04.14.,,
8386,무난하게 입을 수 있어용,5,20.04.17.,,
8387,이뻐요~한개더 구매하려구요!!,5,20.04.10.,,
8388,"여자 155 48 보이즈 사이즈  L
넉넉하고 딱 예뻐요",5,20.03.24.,,
8389,이뻐요 담엔 m 사이즈 사도 이쁠 것 같앙용 또 살게요,5,20.04.06.,,
8390,적당한 오버핏을 원했는데 딱 좋아요,5,20.04.12.,,
8391,적당한 오버핏을 원했는데 딱 좋아요,5,20.04.12.,,
8392,12살 남자아이가 입기에 좋아요,5,20.04.14.,,
8393,편하고 핏도 마음에 들어요 감사합니다 ~,5,20.04.09.,,
8394,얇은감이있지만 가격좋고 배송이빠르넹ᆢㄷ,4,20.04.13.,,
8395,믿고사는 폴로! 사이즈 딱이에요,3,20.03.24.,,
8396,반팔 이뻐요 정품ㅇ,5,20.03.24.,,
8397,예쁩니다 잘 입을게여,5,20.04.17.,,
